Price,Open,High,Low,Vol.,Day,Month,Year,DayOfWeek,
"8,966.30","8,821.60","8,986.20","8,771.30",890.34,2,5,2020,5,"8,966.20"
"8,885.50","8,966.20","9,169.90","8,742.20",1.15M,3,5,2020,6,"8,885.50"
"8,874.70","8,885.50","8,945.50","8,553.20",1.12M,4,5,2020,0,"8,874.20"
"9,001.00","8,874.20","9,078.70","8,800.40",1.05M,5,5,2020,1,"9,000.60"
"9,151.40","9,000.60","9,373.70","8,923.60",1.62M,6,5,2020,2,"9,152.70"
"9,979.80","9,152.70","10,033.00","9,064.80",1.91M,7,5,2020,3,"9,980.10"
"9,806.20","9,980.10","10,018.20","9,731.40",1.42M,8,5,2020,4,"9,806.00"
"9,554.60","9,806.00","9,910.50","9,533.60",1.49M,9,5,2020,5,"9,553.90"
"8,738.80","9,553.90","9,569.40","8,259.30",2.47M,10,5,2020,6,"8,737.60"
"8,579.80","8,737.60","9,129.60","8,235.60",2.29M,11,5,2020,0,"8,569.80"
"8,813.80","8,569.80","8,964.50","8,542.80",1.35M,12,5,2020,1,"8,813.90"
"9,298.70","8,813.90","9,384.60","8,799.10",1.50M,13,5,2020,2,"9,298.70"
"9,778.40","9,298.70","9,887.50","9,265.80",1.77M,14,5,2020,3,"9,778.60"
"9,318.00","9,778.60","9,819.60","9,223.20",1.56M,15,5,2020,4,"9,318.10"
"9,379.50","9,318.10","9,579.00","9,233.00",1.10M,16,5,2020,5,"9,376.60"
"9,677.70","9,376.60","9,866.00","9,327.80",1.18M,17,5,2020,6,"9,678.40"
"9,730.70","9,678.40","9,930.20","9,524.40",1.18M,18,5,2020,0,"9,730.80"
"9,773.30","9,730.80","9,883.90","9,498.70",1.16M,19,5,2020,1,"9,773.00"
"9,512.30","9,773.00","9,829.30","9,368.40",1.15M,20,5,2020,2,"9,511.60"
"9,059.00","9,511.60","9,567.10","8,833.60",1.41M,21,5,2020,3,"9,058.20"
"9,169.70","9,058.20","9,253.50","8,952.10",914.59,22,5,2020,4,"9,169.80"
"9,177.00","9,169.80","9,303.20","9,098.90",812.56,23,5,2020,5,"9,177.90"
"8,728.20","9,177.90","9,292.00","8,724.10",1.11M,24,5,2020,6,"8,728.00"
"8,898.20","8,728.00","8,959.50","8,666.10",941.89,25,5,2020,0,"8,897.70"
"8,842.50","8,897.70","8,994.60","8,713.90",784.92,26,5,2020,1,"8,842.30"
"9,199.10","8,842.30","9,210.90","8,818.60",810.89,27,5,2020,2,"9,199.80"
"9,572.20","9,199.80","9,610.80","9,119.20",948.86,28,5,2020,3,"9,573.40"
"9,424.80","9,573.40","9,596.50","9,358.10",814.33,29,5,2020,4,"9,424.80"
"9,692.50","9,424.80","9,729.90","9,352.70",720.62,30,5,2020,5,"9,692.90"
"9,454.80","9,692.90","9,695.60","9,406.20",645.27,31,5,2020,6,"9,454.50"
"10,189.30","9,454.50","10,301.80","9,429.70",796.68,1,6,2020,0,"10,190.70"
"9,527.60","10,190.70","10,207.30","9,347.30",1.06M,2,6,2020,1,"9,527.00"
"9,667.20","9,527.00","9,667.20","9,421.70",558.12,3,6,2020,2,"9,667.20"
"9,794.40","9,667.20","9,864.40","9,490.90",593.66,4,6,2020,3,"9,794.00"
"9,631.20","9,794.00","9,846.10","9,628.70",527.05,5,6,2020,4,"9,630.80"
"9,669.60","9,630.80","9,733.10","9,549.50",370.85,6,6,2020,5,"9,669.60"
"9,742.60","9,669.60","9,791.80","9,417.40",549.2,7,6,2020,6,"9,743.40"
"9,777.90","9,743.40","9,788.20","9,662.30",431.04,8,6,2020,0,"9,777.70"
"9,768.80","9,777.70","9,857.20","9,616.60",479.55,9,6,2020,1,"9,768.80"
"9,878.80","9,768.80","9,970.90","9,710.70",533.55,10,6,2020,2,"9,878.90"
"9,283.20","9,878.90","9,945.20","9,139.10",919.3,11,6,2020,3,"9,283.70"
"9,466.60","9,283.70","9,547.50","9,249.40",529.28,12,6,2020,4,"9,466.50"
"9,471.30","9,466.50","9,484.90","9,369.90",364.97,13,6,2020,5,"9,470.70"
"9,345.30","9,470.70","9,474.70","9,264.40",311.27,14,6,2020,6,"9,345.50"
"9,425.40","9,345.50","9,489.70","8,925.60",750.9,15,6,2020,0,"9,425.60"
"9,523.50","9,425.60","9,577.10","9,379.30",545.47,16,6,2020,1,"9,523.60"
"9,464.60","9,523.60","9,543.60","9,258.20",446.45,17,6,2020,2,"9,464.60"
"9,388.10","9,464.60","9,480.40","9,289.30",391.67,18,6,2020,3,"9,390.30"
"9,314.00","9,390.30","9,424.00","9,249.60",478.49,19,6,2020,4,"9,314.00"
"9,358.80","9,314.00","9,394.50","9,199.80",383.44,20,6,2020,5,"9,358.80"
"9,296.40","9,358.80","9,411.20","9,288.50",335.99,21,6,2020,6,"9,296.50"
"9,683.70","9,296.50","9,751.90","9,285.80",523.32,22,6,2020,0,"9,683.90"
"9,624.60","9,683.90","9,715.60","9,581.80",375.49,23,6,2020,1,"9,624.60"
"9,302.00","9,624.60","9,667.40","9,223.00",515.78,24,6,2020,2,"9,300.80"
"9,247.50","9,300.80","9,327.30","9,022.60",524.45,25,6,2020,3,"9,247.50"
"9,160.00","9,247.50","9,296.50","9,060.10",489.84,26,6,2020,4,"9,160.50"
"9,008.30","9,160.50","9,190.50","8,865.30",441.93,27,6,2020,5,"9,008.40"
"9,124.00","9,008.40","9,185.50","8,950.20",329.01,28,6,2020,6,"9,122.80"
"9,185.40","9,122.80","9,229.10","9,033.60",401.12,29,6,2020,0,"9,186.00"
"9,135.40","9,186.00","9,199.80","9,075.30",381.73,30,6,2020,1,"9,135.90"
"9,229.90","9,135.90","9,289.00","9,101.10",366.78,1,7,2020,2,"9,229.90"
"9,085.10","9,229.90","9,259.70","8,962.10",483.1,2,7,2020,3,"9,085.00"
"9,067.10","9,085.00","9,120.40","9,050.90",333.88,3,7,2020,4,"9,067.10"
"9,134.40","9,067.10","9,182.30","9,049.60",261.25,4,7,2020,5,"9,134.30"
"9,081.00","9,134.30","9,149.60","8,932.10",314.1,5,7,2020,6,"9,080.40"
"9,339.00","9,080.40","9,363.00","9,063.20",510.27,6,7,2020,0,"9,338.80"
"9,256.00","9,338.80","9,371.20","9,209.30",420.55,7,7,2020,1,"9,256.30"
"9,429.90","9,256.30","9,458.30","9,233.10",509.94,8,7,2020,2,"9,430.10"
"9,235.70","9,430.10","9,434.50","9,176.00",444.27,9,7,2020,3,"9,239.00"
"9,285.10","9,239.00","9,309.80","9,131.90",418.47,10,7,2020,4,"9,285.80"
"9,233.30","9,285.80","9,295.50","9,184.20",353.92,11,7,2020,5,"9,234.20"
"9,300.80","9,234.20","9,337.80","9,170.40",366.88,12,7,2020,6,"9,300.50"
"9,243.60","9,300.50","9,329.60","9,207.60",456.87,13,7,2020,0,"9,243.10"
"9,253.40","9,243.10","9,274.80","9,135.70",453.83,14,7,2020,1,"9,253.60"
"9,198.70","9,253.60","9,270.20","9,168.70",429.84,15,7,2020,2,"9,198.70"
"9,135.30","9,198.70","9,224.20","9,052.00",429.04,16,7,2020,3,"9,135.40"
"9,155.80","9,135.40","9,181.90","9,091.50",310.92,17,7,2020,4,"9,155.80"
"9,170.20","9,155.80","9,198.80","9,126.70",276.4,18,7,2020,5,"9,170.10"
"9,208.00","9,170.10","9,224.80","9,106.40",265.25,19,7,2020,6,"9,208.10"
"9,162.40","9,208.10","9,218.40","9,139.90",312.98,20,7,2020,0,"9,162.30"
"9,387.30","9,162.30","9,426.90","9,155.10",458.99,21,7,2020,1,"9,387.40"
"9,513.70","9,387.40","9,523.10","9,296.00",386,22,7,2020,2,"9,513.60"
"9,599.60","9,513.60","9,646.50","9,451.10",425.66,23,7,2020,3,"9,599.20"
"9,546.40","9,599.20","9,626.20","9,480.50",359.16,24,7,2020,4,"9,546.70"
"9,704.10","9,546.70","9,729.30","9,536.20",306.29,25,7,2020,5,"9,690.00"
"9,932.50","9,690.00","10,086.60","9,645.90",415.07,26,7,2020,6,"9,932.70"
"11,022.80","9,932.70","11,367.00","9,894.60",908.99,27,7,2020,0,"10,961.10"
"10,908.50","10,961.10","11,046.10","10,873.60",658.37,28,7,2020,1,"10,908.40"
"11,105.90","10,908.40","11,336.50","10,771.80",576.83,29,7,2020,2,"11,105.80"
"11,096.20","11,105.80","11,164.40","10,861.60",501.14,30,7,2020,3,"11,096.50"
"11,333.40","11,096.50","11,434.80","10,964.60",530.95,31,7,2020,4,"11,333.20"
"11,803.10","11,333.20","11,847.70","11,226.10",611.47,1,8,2020,5,"11,802.60"
"11,066.80","11,802.60","12,061.10","10,730.70",647.95,2,8,2020,6,"11,066.90"
"11,224.40","11,066.90","11,461.10","10,981.60",470.24,3,8,2020,0,"11,223.80"
"11,184.70","11,223.80","11,407.80","11,043.00",485.79,4,8,2020,1,"11,184.80"
"11,735.10","11,184.80","11,771.50","11,114.50",570.83,5,8,2020,2,"11,735.00"
"11,757.10","11,735.00","11,898.40","11,563.00",554.85,6,8,2020,3,"11,757.10"
"11,592.00","11,757.10","11,901.80","11,352.40",517,7,8,2020,4,"11,591.60"
"11,764.30","11,591.60","11,805.50","11,533.50",317.06,8,8,2020,5,"11,764.40"
"11,681.20","11,764.40","11,792.80","11,527.50",303,9,8,2020,6,"11,681.10"
"11,889.20","11,681.10","12,041.10","11,546.90",564.11,10,8,2020,0,"11,889.20"
"11,390.40","11,889.20","11,931.80","11,146.70",615.9,11,8,2020,1,"11,390.40"
"11,557.20","11,390.40","11,605.40","11,190.60",549.59,12,8,2020,2,"11,557.20"
"11,770.90","11,557.20","11,772.90","11,298.40",545.67,13,8,2020,3,"11,771.10"
"11,750.80","11,771.10","11,835.50","11,651.50",435.44,14,8,2020,4,"11,751.10"
"11,845.30","11,751.10","11,964.00","11,711.50",499.1,15,8,2020,5,"11,845.50"
"11,899.00","11,845.50","11,922.50","11,688.90",410.81,16,8,2020,6,"11,898.80"
"12,282.60","11,898.80","12,444.10","11,764.00",628.41,17,8,2020,0,"12,283.00"
"11,947.60","12,283.00","12,381.40","11,842.00",606.79,18,8,2020,1,"11,944.40"
"11,750.20","11,944.40","12,013.20","11,602.60",550.26,19,8,2020,2,"11,751.00"
"11,856.90","11,751.00","11,881.00","11,672.70",430.93,20,8,2020,3,"11,856.90"
"11,529.20","11,856.90","11,877.40","11,495.60",506.38,21,8,2020,4,"11,529.20"
"11,661.30","11,529.20","11,677.00","11,382.10",433.98,22,8,2020,5,"11,661.10"
"11,641.60","11,661.10","11,705.40","11,520.80",377.33,23,8,2020,6,"11,641.60"
"11,753.50","11,641.60","11,824.60","11,587.10",429.13,24,8,2020,0,"11,752.90"
"11,324.80","11,752.90","11,766.90","11,131.00",594.07,25,8,2020,1,"11,324.90"
"11,462.30","11,324.90","11,533.60","11,254.60",513.06,26,8,2020,2,"11,462.30"
"11,327.40","11,462.30","11,580.30","11,135.30",560.59,27,8,2020,3,"11,327.50"
"11,527.40","11,327.50","11,539.00","11,281.90",464.94,28,8,2020,4,"11,527.80"
"11,468.10","11,527.80","11,576.80","11,433.50",389.85,29,8,2020,5,"11,468.10"
"11,702.00","11,468.10","11,704.20","11,462.60",409.36,30,8,2020,6,"11,701.10"
"11,644.20","11,701.10","11,760.20","11,563.80",496.14,31,8,2020,0,"11,644.20"
"11,914.90","11,644.20","12,045.90","11,544.60",580.69,1,9,2020,1,"11,914.40"
"11,413.30","11,914.40","11,947.50","11,244.90",20.26M,2,9,2020,2,"11,413.20"
"10,168.80","11,413.20","11,442.70","10,009.50",9.65M,3,9,2020,3,"10,168.70"
"10,472.50","10,168.70","10,614.20","9,960.30",12.50M,4,9,2020,4,"10,472.30"
"10,092.20","10,472.30","10,558.70","9,897.80",14.72M,5,9,2020,5,"10,092.20"
"10,296.40","10,092.20","10,337.70","10,004.70",12.12M,6,9,2020,6,"10,296.40"
"10,376.90","10,296.40","10,400.90","9,887.00",12.40M,7,9,2020,0,"10,376.90"
"10,126.60","10,376.90","10,434.40","9,877.10",113.9,8,9,2020,1,"10,126.80"
"10,224.60","10,126.80","10,343.30","9,984.60",71.37,9,9,2020,2,"10,224.30"
"10,339.70","10,224.30","10,480.30","10,219.20",88.01,10,9,2020,3,"10,339.80"
"10,390.20","10,339.80","10,398.80","10,212.60",62.28,11,9,2020,4,"10,390.20"
"10,441.90","10,390.20","10,476.80","10,275.90",48.49,12,9,2020,5,"10,441.70"
"10,326.00","10,441.70","10,579.60","10,219.40",66.12,13,9,2020,6,"10,332.70"
"10,675.30","10,332.70","10,744.30","10,264.50",96.64,14,9,2020,0,"10,675.20"
"10,785.30","10,675.20","10,931.80","10,627.80",91.7,15,9,2020,1,"10,785.20"
"10,949.50","10,785.20","11,093.30","10,669.20",94.94,16,9,2020,2,"10,950.10"
"10,941.30","10,950.10","11,039.30","10,755.20",77.22,17,9,2020,3,"10,941.30"
"10,933.00","10,941.30","11,029.70","10,818.70",63.48,18,9,2020,4,"10,933.00"
"11,081.80","10,933.00","11,177.10","10,890.70",51.63,19,9,2020,5,"11,081.60"
"10,921.50","11,081.60","11,081.60","10,772.70",53.39,20,9,2020,6,"10,919.90"
"10,416.80","10,919.90","10,987.20","10,328.50",109.85,21,9,2020,0,"10,419.40"
"10,531.50","10,419.40","10,570.70","10,361.70",63.52,22,9,2020,1,"10,531.50"
"10,237.30","10,531.50","10,535.40","10,146.60",74.95,23,9,2020,2,"10,238.10"
"10,739.40","10,238.10","10,787.80","10,201.00",82.95,24,9,2020,3,"10,739.90"
"10,688.80","10,739.90","10,756.00","10,558.90",71.43,25,9,2020,4,"10,688.90"
"10,727.90","10,688.90","10,793.30","10,650.20",37.85,26,9,2020,5,"10,727.90"
"10,776.20","10,727.90","10,799.20","10,602.70",40.92,27,9,2020,6,"10,776.40"
"10,693.20","10,776.40","10,946.60","10,685.20",72.29,28,9,2020,0,"10,694.30"
"10,840.90","10,694.30","10,858.40","10,642.40",59.64,29,9,2020,1,"10,843.40"
"10,776.10","10,843.40","10,847.70","10,667.60",55.55,30,9,2020,2,"10,776.60"
"10,620.50","10,776.60","10,913.70","10,462.70",95.33,1,10,2020,3,"10,619.60"
"10,572.30","10,619.60","10,662.90","10,387.60",77.94,2,10,2020,4,"10,572.20"
"10,544.20","10,572.20","10,597.80","10,501.20",29.1,3,10,2020,5,"10,544.40"
"10,672.90","10,544.40","10,693.30","10,520.80",31.4,4,10,2020,6,"10,672.50"
"10,789.50","10,672.50","10,789.60","10,623.40",48.86,5,10,2020,0,"10,790.20"
"10,602.60","10,790.20","10,800.30","10,530.80",69.07,6,10,2020,1,"10,601.00"
"10,670.90","10,601.00","10,680.10","10,553.30",49.27,7,10,2020,2,"10,670.70"
"10,924.10","10,670.70","10,948.60","10,549.60",79.78,8,10,2020,3,"10,923.50"
"11,054.20","10,923.50","11,103.00","10,836.90",70.95,9,10,2020,4,"11,053.50"
"11,298.40","11,053.50","11,475.00","11,053.10",65.81,10,10,2020,5,"11,295.60"
"11,371.00","11,295.60","11,439.40","11,277.60",41.06,11,10,2020,6,"11,370.80"
"11,533.90","11,370.80","11,715.90","11,227.40",84.02,12,10,2020,0,"11,533.50"
"11,423.80","11,533.50","11,558.00","11,315.90",64.67,13,10,2020,1,"11,424.40"
"11,420.40","11,424.40","11,541.00","11,293.50",59.12,14,10,2020,2,"11,421.40"
"11,503.00","11,421.40","11,590.90","11,276.70",70.84,15,10,2020,3,"11,503.20"
"11,322.00","11,503.20","11,542.20","11,224.60",71.42,16,10,2020,4,"11,321.80"
"11,362.10","11,321.80","11,402.70","11,274.40",29.86,17,10,2020,5,"11,362.10"
"11,506.90","11,362.10","11,506.90","11,349.80",31.51,18,10,2020,6,"11,507.10"
"11,753.40","11,507.10","11,823.30","11,413.90",73.04,19,10,2020,0,"11,753.90"
"11,913.50","11,753.90","12,029.40","11,685.70",94.59,20,10,2020,1,"11,913.60"
"12,808.70","11,913.60","13,213.50","11,894.60",197.72,21,10,2020,2,"12,805.50"
"12,974.60","12,805.50","13,183.90","12,698.20",113.31,22,10,2020,3,"12,972.70"
"12,934.10","12,972.70","13,025.50","12,738.90",73.94,23,10,2020,4,"12,933.60"
"13,117.20","12,933.60","13,161.50","12,876.40",51.2,24,10,2020,5,"13,117.00"
"13,032.20","13,117.00","13,345.30","12,900.40",59.73,25,10,2020,6,"13,033.00"
"13,061.60","13,033.00","13,229.70","12,792.40",89.47,26,10,2020,0,"13,061.50"
"13,657.80","13,061.50","13,782.30","13,050.30",128.64,27,10,2020,1,"13,658.30"
"13,278.90","13,658.30","13,851.70","12,907.60",144.18,28,10,2020,2,"13,278.30"
"13,457.20","13,278.30","13,640.00","12,982.90",111.23,29,10,2020,3,"13,457.00"
"13,559.90","13,457.00","13,667.90","13,134.50",108.77,30,10,2020,4,"13,560.20"
"13,797.30","13,560.20","14,065.40","13,441.70",102.75,31,10,2020,5,"13,795.50"
"13,759.40","13,795.50","13,889.50","13,628.70",51.71,1,11,2020,6,"13,759.70"
"13,561.40","13,759.70","13,828.40","13,214.20",97.76,2,11,2020,0,"13,560.50"
"14,019.90","13,560.50","14,054.00","13,294.60",108.17,3,11,2020,1,"14,023.00"
"14,145.60","14,023.00","14,238.80","13,544.40",140.8,4,11,2020,2,"14,145.60"
"15,587.10","14,145.60","15,739.90","14,099.70",227.49,5,11,2020,3,"15,593.90"
"15,577.90","15,593.90","15,955.20","15,223.50",186.13,6,11,2020,4,"15,578.20"
"14,828.40","15,578.20","15,754.40","14,385.10",160.73,7,11,2020,5,"14,826.60"
"15,483.70","14,826.60","15,648.30","14,720.70",94.99,8,11,2020,6,"15,483.30"
"15,327.20","15,483.30","15,819.60","14,816.90",165.04,9,11,2020,0,"15,328.00"
"15,303.60","15,328.00","15,465.30","15,096.50",93.36,10,11,2020,1,"15,303.10"
"15,695.80","15,303.10","15,953.90","15,281.00",119.07,11,11,2020,2,"15,695.80"
"16,294.70","15,695.80","16,342.70","15,483.50",165.54,12,11,2020,3,"16,293.00"
"16,324.20","16,293.00","16,474.10","15,973.40",113.75,13,11,2020,4,"16,323.10"
"16,071.00","16,323.10","16,328.20","15,717.70",83.64,14,11,2020,5,"16,074.70"
"15,953.00","16,074.70","16,158.10","15,782.30",58.43,15,11,2020,6,"15,954.10"
"16,715.80","15,954.10","16,880.70","15,870.70",118.09,16,11,2020,0,"16,715.80"
"17,662.30","16,715.80","17,845.40","16,562.00",175.87,17,11,2020,1,"17,662.30"
"17,774.60","17,662.30","18,466.10","17,258.90",233.43,18,11,2020,2,"17,775.10"
"17,803.50","17,775.10","18,166.00","17,380.10",135.94,19,11,2020,3,"17,805.50"
"18,675.20","17,805.50","18,811.00","17,758.40",134.42,20,11,2020,4,"18,673.80"
"18,687.20","18,673.80","18,966.00","18,397.50",108.91,21,11,2020,5,"18,689.30"
"18,412.90","18,689.30","18,751.50","17,644.60",121.76,22,11,2020,6,"18,428.10"
"18,379.60","18,428.10","18,756.80","18,016.00",127.35,23,11,2020,0,"18,394.60"
"19,152.60","18,394.60","19,416.60","18,074.80",180.79,24,11,2020,1,"19,151.50"
"18,723.00","19,151.50","19,486.70","18,527.70",146.12,25,11,2020,2,"18,721.90"
"17,162.00","18,721.90","18,894.90","16,235.20",312.07,26,11,2020,3,"17,160.90"
"17,127.10","17,160.90","17,450.30","16,481.60",138.8,27,11,2020,4,"17,142.60"
"17,730.70","17,142.60","17,874.40","16,874.40",95.2,28,11,2020,5,"17,729.70"
"18,185.50","17,729.70","18,336.30","17,530.40",79.12,29,11,2020,6,"18,186.00"
"19,698.10","18,186.00","19,831.20","18,186.00",185.59,30,11,2020,0,"19,697.80"
"18,770.70","19,697.80","19,897.40","18,257.00",208.72,1,12,2020,1,"18,767.90"
"19,218.80","18,767.90","19,335.50","18,346.70",91.92,2,12,2020,2,"19,219.80"
"19,433.30","19,219.80","19,596.60","18,883.70",99.97,3,12,2020,3,"19,431.10"
"18,658.10","19,431.10","19,529.50","18,610.80",110.63,4,12,2020,4,"18,657.50"
"19,146.50","18,657.50","19,172.70","18,507.10",59.44,5,12,2020,5,"19,146.00"
"19,379.90","19,146.00","19,417.10","18,873.00",54.56,6,12,2020,6,"19,368.40"
"19,170.70","19,368.40","19,424.60","18,908.80",61.98,7,12,2020,0,"19,170.80"
"18,326.60","19,170.80","19,288.60","18,229.20",101.41,8,12,2020,1,"18,322.40"
"18,546.00","18,322.40","18,637.90","17,658.80",129.72,9,12,2020,2,"18,546.10"
"18,247.20","18,546.10","18,551.80","17,926.80",85.31,10,12,2020,3,"18,250.50"
"18,023.60","18,250.50","18,288.30","17,600.10",111.53,11,12,2020,4,"18,026.70"
"18,808.90","18,026.70","18,936.20","18,025.10",71.37,12,12,2020,5,"18,808.10"
"19,176.80","18,808.10","19,403.60","18,716.80",82.45,13,12,2020,6,"19,176.40"
"19,273.80","19,176.40","19,346.50","19,007.00",67.11,14,12,2020,0,"19,273.90"
"19,434.90","19,273.90","19,556.30","19,076.20",98.39,15,12,2020,1,"19,434.70"
"21,352.20","19,434.70","21,525.30","19,299.70",199.81,16,12,2020,2,"21,352.30"
"22,825.40","21,352.30","23,738.00","21,243.10",310.74,17,12,2020,3,"22,823.30"
"23,127.90","22,823.30","23,272.80","22,361.50",131.8,18,12,2020,4,"23,127.60"
"23,844.00","23,127.60","24,107.10","22,797.00",133.88,19,12,2020,5,"23,843.60"
"23,474.90","23,843.60","24,280.90","23,098.90",114.09,20,12,2020,6,"23,474.10"
"22,728.50","23,474.10","24,101.90","22,015.50",154.69,21,12,2020,0,"22,730.40"
"23,823.20","22,730.40","23,825.40","22,388.60",130.75,22,12,2020,1,"23,820.80"
"23,257.90","23,820.80","24,063.70","22,694.70",178.47,23,12,2020,2,"23,253.20"
"23,736.50","23,253.20","23,783.70","22,737.30",104.59,24,12,2020,3,"23,728.70"
"24,689.60","23,728.70","24,778.90","23,445.30",2.4,25,12,2020,4,"24,714.70"
"26,454.40","24,714.70","26,826.00","24,515.10",155.77,26,12,2020,5,"26,460.30"
"26,261.30","26,460.30","28,360.30","25,858.20",231.23,27,12,2020,6,"26,259.20"
"27,057.80","26,259.20","27,444.90","26,144.30",126.98,28,12,2020,0,"27,065.30"
"27,376.00","27,065.30","27,390.70","25,902.80",119.57,29,12,2020,1,"27,374.50"
"28,868.70","27,374.50","28,979.30","27,374.50",159.82,30,12,2020,2,"28,866.80"
"28,949.40","28,866.80","29,298.80","28,025.00",136.69,31,12,2020,3,"28,951.70"
"29,359.90","28,951.70","29,627.10","28,712.40",100.9,1,1,2021,4,"29,359.70"
"32,193.30","29,359.70","33,233.50","29,008.00",240.87,2,1,2021,5,"32,192.90"
"32,958.90","32,192.90","34,755.90","32,029.60",155.21,3,1,2021,6,"33,016.60"
"32,022.60","33,016.60","33,587.50","28,204.50",255.27,4,1,2021,0,"32,015.40"
"33,991.50","32,015.40","34,414.70","30,010.50",202.13,5,1,2021,1,"33,999.30"
"36,793.20","33,999.30","36,934.80","33,408.30",227.56,6,1,2021,2,"36,798.50"
"39,460.20","36,798.50","40,340.90","36,361.20",249.6,7,1,2021,3,"39,466.40"
"40,599.30","39,466.40","41,921.70","36,613.40",251.29,8,1,2021,4,"40,607.20"
"40,151.90","40,607.20","41,363.50","38,775.10",128.42,9,1,2021,5,"40,149.70"
"38,192.20","40,149.70","41,362.40","35,141.60",215.78,10,1,2021,6,"38,195.30"
"35,544.30","38,195.30","38,217.20","30,411.60",251.04,11,1,2021,0,"35,426.00"
"34,076.10","35,426.00","36,598.70","32,572.70",241.93,12,1,2021,1,"34,061.20"
"37,382.20","34,061.20","37,764.60","32,451.90",209.93,13,1,2021,2,"37,383.40"
"39,175.70","37,383.40","40,054.30","36,772.10",172.4,14,1,2021,3,"39,175.70"
"36,845.80","39,175.70","39,715.00","34,488.70",118.42,15,1,2021,4,"36,751.80"
"36,019.50","36,751.80","37,931.70","35,408.40",137.02,16,1,2021,5,"36,020.10"
"35,839.60","36,020.10","36,801.30","33,883.50",126.82,17,1,2021,6,"35,838.20"
"36,613.20","35,838.20","37,436.80","34,801.00",111.52,18,1,2021,0,"36,630.60"
"36,002.90","36,630.60","37,821.00","36,001.40",79.11,19,1,2021,1,"35,862.10"
"35,476.30","35,862.10","36,384.40","33,444.50",153.61,20,1,2021,2,"35,472.30"
"30,842.10","35,472.30","35,591.10","30,101.80",253.27,21,1,2021,3,"30,838.70"
"33,000.50","30,838.70","33,821.20","28,871.20",243.09,22,1,2021,4,"32,994.10"
"32,088.90","32,994.10","33,441.40","31,418.20",100.7,23,1,2021,5,"32,088.50"
"32,241.30","32,088.50","33,034.80","30,982.90",88.21,24,1,2021,6,"32,244.30"
"32,252.30","32,244.30","34,854.30","31,967.40",142.43,25,1,2021,0,"32,244.10"
"32,502.10","32,244.10","32,917.70","30,850.00",139.84,26,1,2021,1,"32,499.60"
"30,404.00","32,499.60","32,545.40","29,290.40",194.35,27,1,2021,2,"30,408.90"
"33,374.80","30,408.90","33,790.80","29,911.90",167.39,28,1,2021,3,"33,381.70"
"34,301.80","33,381.70","38,546.00","31,953.30",297.73,29,1,2021,4,"34,300.00"
"34,283.10","34,300.00","34,920.90","32,908.50",128.57,30,1,2021,5,"34,281.60"
"33,108.10","34,281.60","34,348.30","32,189.90",101.92,31,1,2021,6,"33,106.80"
"33,515.70","33,106.80","34,685.60","32,324.90",126.32,1,2,2021,0,"33,514.00"
"35,485.20","33,514.00","35,976.10","33,462.40",120.85,2,2,2021,1,"35,486.90"
"37,646.80","35,486.90","37,646.80","35,401.50",131.03,3,2,2021,2,"37,648.90"
"36,982.10","37,648.90","38,707.90","36,380.80",151.44,4,2,2021,3,"36,976.40"
"38,297.60","36,976.40","38,303.60","36,640.00",100.6,5,2,2021,4,"38,300.60"
"39,256.60","38,300.60","40,939.70","38,275.30",156.02,6,2,2021,5,"39,228.90"
"38,852.90","39,228.90","39,691.70","37,381.60",125.37,7,2,2021,6,"38,853.60"
"46,395.70","38,853.60","46,596.40","38,057.00",248.47,8,2,2021,0,"46,396.40"
"46,508.60","46,396.40","48,143.50","45,104.70",193.87,9,2,2021,1,"46,507.80"
"44,836.00","46,507.80","47,295.30","43,800.50",151.83,10,2,2021,2,"44,834.80"
"47,990.70","44,834.80","48,622.10","44,041.10",145.77,11,2,2021,3,"47,995.00"
"47,371.70","47,995.00","48,927.40","46,218.60",133.73,12,2,2021,4,"47,373.10"
"47,168.70","47,373.10","48,097.30","46,270.50",89.42,13,2,2021,5,"47,172.10"
"48,643.40","47,172.10","49,695.10","47,051.90",106.5,14,2,2021,6,"48,611.10"
"47,936.30","48,611.10","48,936.50","45,786.10",123.18,15,2,2021,0,"47,934.20"
"49,169.70","47,934.20","50,515.80","47,044.40",141.37,16,2,2021,1,"49,161.30"
"52,079.20","49,161.30","52,577.70","49,018.10",140.03,17,2,2021,2,"52,094.50"
"51,582.20","52,094.50","52,524.00","50,941.60",94.35,18,2,2021,3,"51,590.10"
"55,906.60","51,590.10","56,238.50","50,816.80",139.43,19,2,2021,4,"55,922.00"
"55,923.70","55,922.00","57,523.80","54,124.10",127.85,20,2,2021,5,"55,907.60"
"57,433.80","55,907.60","58,335.10","55,502.70",87.26,21,2,2021,6,"57,437.60"
"54,111.80","57,437.60","57,480.80","48,353.80",244.95,22,2,2021,0,"54,114.10"
"48,911.20","54,114.10","54,115.00","45,093.80",315.07,23,2,2021,1,"48,911.10"
"49,697.50","48,911.10","51,311.80","47,031.70",153.75,24,2,2021,2,"49,695.90"
"46,928.50","49,695.90","52,013.80","46,773.70",83.22,25,2,2021,3,"46,928.50"
"46,345.60","46,928.50","48,413.90","44,248.20",189.41,26,2,2021,4,"46,333.10"
"46,136.70","46,333.10","48,335.10","45,059.40",98.75,27,2,2021,5,"46,136.00"
"45,164.00","46,136.00","46,582.00","43,100.60",135.08,28,2,2021,6,"45,160.50"
